Sentence,Label
"Here are the standings after game 1 of each of the divisional semi-finals.
(Hey, look who's #4!)  I'll try to post the standings after ""each game""
(i.e. every two days).

I managed to recover the email lost up to Saturday night, so all I'm missing
is mail that arrived between early Saturday morning and Sunday afternoon.
Many people re-sent their teams, so you may have received two replies back
from me.  If your team name is not on this list, please resend your team
to me and I'll see what I can do.  Any kind of ""proof"" you sent it on the
weekend will help your case.  :-)  Seriously, this is only a fun pool and
I trust each person to be honest.

Again, sorry for any inconvenience, and I hope the pool is still fun for you.

	- Andrew


USENET Hockey Playoff Draft Standings

Posn	Team				Pts	Rem	Last Posn

1.	Sneddon Scorers                 43	25	(--)
2.	The Borg                        42	25	(--)
	Dave Wessels                    42	25	(--)
4.	Bruce's Rented Mules            41	25	(--)
	Great Expectations              41	25	(--)
	Hurricane Andrew                41	25	(--)
	Jerky Boys                      41	24	(--)
	Homesick Hawaiian               41	25	(--)
9.	give you money monday           40	25	(--)
	Einstien's Punk Band            40	25	(--)
11.	Zipper Heads                    39	25	(--)
	Tapio Repo                      39	25	(--)
	Detroit Homeboy                 39	25	(--)
	the dead ducks                  39	25	(--)
	Mike Burger                     39	25	(--)
	Test Department                 39	25	(--)
	Team Elvis                      39	25	(--)
	Craig team                      39	25	(--)
19.	Skate or Die                    38	25	(--)
	Debbie Bowles                   38	25	(--)
	Fuzzfaces Galore                38	25	(--)
	suds                            38	25	(--)
	The Campi Machine               38	25	(--)
	zachmans wingers                38	25	(--)
	Sean Forbes                     38	25	(--)
	Threepeat                       38	25	(--)
	Flamming Senators               38	25	(--)
	Team Awesome                    38	25	(--)
	A.P. BURY                       38	25	(--)
	PURDUE RICKS PENS               38	25	(--)
	GB Flyers                       38	25	(--)
	Seppo Kemppainen                38	25	(--)
33.	Paige Faults                    37	25	(--)
	weenies                         37	25	(--)
	chris roney                     37	25	(--)
	Rednecks from Hockey Hell       37	25	(--)
	Dog's Hog's                     37	25	(--)
	Mind Sweepers                   37	25	(--)
	Teem Kanada                     37	25	(--)
	Northern Lights                 37	25	(--)
	Fugazi                          37	25	(--)
	Delaware Destroyers             37	25	(--)
	Mopar Muscle Men                37	25	(--)
	Lance Hill The Boston Bruins Fa 37	25	(--)
	garryola                        37	25	(--)
	Oakville Brothers               37	25	(--)
	Sam & His Dogs                  37	25	(--)
	Cluster Buster                  37	24	(--)
	Jan Stein                       37	25	(--)
	frank's little wankers          37	25	(--)
	Milton Keynes Kings             37	25	(--)
	The promise land                37	25	(--)
	Rangers Of Destiny              37	25	(--)
54.	New Zealand Leafs               36	25	(--)
	Loaded Weapons                  36	25	(--)
	Bloom County All-Stars          36	25	(--)
	Robarts Research Rebels         36	25	(--)
	Tiger Chung Lees                36	25	(--)
	goddess of fermentation         36	25	(--)
	make beliefs                    36	25	(--)
	Rob Del Mundo                   36	25	(--)
	Heikki Salmi                    36	25	(--)
	The Underwriters                36	25	(--)
	Muller n Walker                 36	25	(--)
	Controversy Warriors            36	25	(--)
	Bjorkloven                      36	25	(--)
	Norway Killerwhales             36	25	(--)
	Holsteins SFB                   36	25	(--)
	buffalo soldiers                36	25	(--)
	Lemon Pepper Grizzly Bears      36	25	(--)
	FRACK ATTACK                    36	25	(--)
	Houdini's Magicians             36	25	(--)
	The ^&#@$#$% Rangers of 1940    36	24	(--)
	Rangers Blow                    36	25	(--)
75.	Dave Hiebert                    35	25	(--)
	Yan Loke                        35	25	(--)
	Canadian Gladiators             35	25	(--)
	littlest giants                 35	25	(--)
	Alf's All-Stars                 35	25	(--)
	The Ice Kickers                 35	25	(--)
	Beer Makes Me An Expert         35	25	(--)
	Force 25                        35	25	(--)
	Mr Creosote                     35	25	(--)
	The Goobmeister                 35	25	(--)
	The Mulberry Maulers            35	25	(--)
	Rev's Rebels                    35	25	(--)
	BOSSE                           35	25	(--)
	Zippety Doodah                  35	25	(--)
	Kramer George and Jerry         35	25	(--)
	DehraDun Maawalis               35	25	(--)
	Sludge                          35	25	(--)
	j's rock'em sock'ems            35	25	(--)
	brians bloodletters             35	25	(--)
	Grant Marven                    35	25	(--)
	Arctic Circles                  35	25	(--)
	all the kane's men              35	25	(--)
	trevor's triumph                35	25	(--)
	Mark And Steve Dreaming Again   35	25	(--)
	Goaldingers                     35	25	(--)
	Bjoern Leaguen                  35	25	(--)
	Habs Playing Golf               35	25	(--)
102.	Shigella                        34	25	(--)
	New Jersey Rob                  34	25	(--)
	Steves Superstars               34	25	(--)
	Big Bay Bombers                 34	25	(--)
	Doug Bowles                     34	25	(--)
	Neural Netters                  34	25	(--)
	LIPPE                           34	25	(--)
	Lets Go Pandas                  34	25	(--)
	Les Raisins                     34	25	(--)
	Daves knee jerk picks           34	25	(--)
	Monica Loke                     34	25	(--)
	Jason team                      34	25	(--)
	RENEB                           34	25	(--)
	Schott Shooters                 34	25	(--)
	Gilles Carmel                   34	25	(--)
	Lewey's Lakers                  34	25	(--)
	smithw                          34	25	(--)
	East City Jokers                34	25	(--)
	Daryl Turner                    34	25	(--)
	Doug Mraz                       34	25	(--)
	Skriko Wolves                   34	25	(--)
	IceMachine                      34	25	(--)
	Lamp Lighters                   34	25	(--)
	On Thin Ice                     34	25	(--)
	JOE'S A CRAK HEAD               34	25	(--)
127.	Samuel Lau (Calgary, Alberta)   33	25	(--)
	Comfortably Numb                33	25	(--)
	Reksa fans of Oulu              33	25	(--)
	Gail Hiebert                    33	25	(--)
	gee man                         33	25	(--)
	But Wait Theres more            33	25	(--)
	marcs maulers                   33	25	(--)
	Danielle Leblanc                33	25	(--)
	Bobby Schmautz Fan Club         33	25	(--)
	Ottawa Bearcats                 33	25	(--)
	Boops Bets                      33	25	(--)
	triple X                        33	25	(--)
	Timo Ojala                      33	25	(--)
	Flying pigs                     33	25	(--)
141.	The Eradicators                 32	25	(--)
	Van Isle Colonists              32	25	(--)
	Commitments                     32	25	(--)
	bure's blur                     32	25	(--)
	Great Scott                     32	25	(--)
	weasels                         32	25	(--)
	Tequila Shooters                32	25	(--)
	Whiters                         32	25	(--)
	Frasses Faceplants              32	25	(--)
	High Stickers                   32	25	(--)
	Mak Paranjape                   32	25	(--)
	Lord Stanley's Favourites       32	25	(--)
	San Jose Mahi Mahi              32	25	(--)
	Oz                              32	25	(--)
	E.I.S                           32	25	(--)
	Mann Mariners                   32	24	(--)
	JFZ Dream Team                  32	25	(--)
	Stacey Ross                     32	25	(--)
	Louisiana Psycho Killers        32	25	(--)
	La Coupe Stainless              32	25	(--)
161.	fighting amish                  31	25	(--)
	Evan Pritchard                  31	25	(--)
	Stanias Stars                   31	25	(--)
	Pens Dynasty                    31	25	(--)
	oceanweavers                    31	25	(--)
	go go gagit                     31	25	(--)
	Myllypuro Hedgehogs             31	25	(--)
	Arm & Hammer                    31	25	(--)
	Legzryx                         31	25	(--)
	Chapman Chaps                   31	25	(--)
	Dean Martin                     31	25	(--)
	Cherry Bombers                  31	25	(--)
173.	Sluggo's Hosers                 30	25	(--)
	Anson Mak                       30	25	(--)
	Knights on a Power Play         30	25	(--)
176.	Canuck Force                    29	25	(--)
	butt ends                       29	25	(--)
	beam team                       29	25	(--)
	JUKURIT                         29	25	(--)
	Chapman Sticks                  29	25	(--)
	Ken De Cruyenaere               29	25	(--)
	gax goons                       29	25	(--)
	Tampere Salami                  29	25	(--)
	Sparky's Select                 29	25	(--)
185.	Hillside Raiders                28	25	(--)
	Eldoret Elephants               28	25	(--)
	Jane's World                    28	25	(--)
	the ALarmers                    28	25	(--)
189.	Rolaids Required                27	25	(--)
	Chip n Dale                     27	25	(--)
	Brian Bergman                   27	25	(--)
192.	Killer Kings                    26	25	(--)
	Montys Nords                    26	25	(--)
194.	Arsenal Maple Leafs             25	18	(--)
	Martin's Gag                    25	25	(--)
196.	Equipe Du Jour                  24	25	(--)
197.	lisa's luggers                  23	25	(--)

-- 
Andrew Scott                    | andrew@idacom.hp.com
HP IDACOM Telecom Operation     | (403) 462-0666 ext. 253 &lt;GOLDOME FSB> YEAR NET Net 52.9 mln vs 21.9 mln NOTE: Company is mutual savings bank.",1
"With the kind of team Montreal has now,  they can take the
cup easily.  The only problem they have right now is that everyone is
trying to steal the show and play alone.  They need some massive teamwork.
	They are also in a little of a slump because long-time hockey
Montreal Canadiens announcer Claude Mouton died last tuesday and it was
rough on everybody because he has worked with the organization for 21
years.  But I know that is no excuse.  But if the Habs manage to get some
good teamwork and get into the spirit,  they should have no problem
winning in May. DUNE RESOURCES &lt;DNLAF> RESERVES ROSE IN 1986 Dune Resources Ltd said its oil reserves increased",7
"
Look how long the Maple Leafs and Nordiques used similar logic....  Not that
they fielded bad teams solely to field bad teams, but the Maple Leafs (and a
certain dead man who was in charge) were one of the cheapest teams in the
history of the sport.  Guess what-- they were immensely popular at the
gate.  The Nordiques have also done well for a team that had missed the
playoffs so many years in a row.


Ha!  Such humor!  They have MAJOR fan problems, namely that on occasion some of
them don't make it home from the match!  The soccer fans tend to be fanatical,
much like the Montreal fans who firebomb the players and coaches houses when
they play pathetically.
 
-JPC

--  ASCS BUYS PROCESSED PRODUCTS FOR DOMESTIC USE The Agricultural Stabilization and Conservation Service (ASCS) bought 25.7 mln pounds",9
"After watching the Pengiuns all year (and as many other teams as
possible), I've really noticed an increase in Tom Barasso's cheap shots
this year (and not noticed a corrsponding increase with other
goaltenders). I've also noticed that he usually gets away with it. Just
as examples last night, I noticed him elbowing Scott Stevens in the
head, which basically started the whole shoving match that got Stevens
(Scott) and Tocchet 2 minute minors. He also KICKED John McLean. Of
course he wasn't called for that. Isn't kicking an automatic match
penalty and 10 game suspension? I think Glenn Anderson got one a few
years ago for kicking Gaetan Duchesne in the chest. There's no doubt in
my mind that Barasso is the dirtiest golatender since Hextall. He's also
very good.

How about that Tocchet head-butt? Is there an automatic susppension that
goes along with a (non-kicking) match penalty? I can't remember anymore. GOODYEAR TIRE TO RECEIVE 588 MLN DLRS FOR GOODYEAR AEROSPACE FROM LORAL CORP GOODYEAR TIRE TO RECEIVE 588 MLN DLRS FOR GOODYEAR",8
"
Gerry Cheevers used to have a mask that had stitches painted all over
it. NATIONAL SECURITY",1
"Anyone who really believes that the Caps can beat
the Pens are kidding themselves.  The Pens may not loose
one game in the playoffs. BANK OF SPAIN",3
"

Roberts played in last night game against the Sharks and got a goal (38th)
and an assist.

This definitely bolsters Calgary's chances in the playoffs.


							Rahim Hirji


  ORANGE &lt;OJAY> IN DEFINITIVE",4
"
I think that they go to divisional records before goals, but I could be
wrong, too.

--
    Keith Keller				LET'S GO RANGERS!!!!!
						LET'S GO QUAKERS!!!!!
	kkeller@mail.sas.upenn.edu		IVY LEAGUE CHAMPS!!!! VULCAN &lt;VUL> WITHDRAWS JONES/VINING",5
"
Well, since the Oilers didn't win a heck of a lot of games, I'm not sure
they deserve and MVP (""can't win without him"").  However, I'd suggest Kelly
Buchberger instead of Dave Manson, who has had a brutal year, his pick for
the All-Star game notwithstanding.

As for biggest surprise, I'd say that Buchberger had higher expectations
this year due to his ""breakthrough"" year (for him) last year, so he didn't
really raise his game.  My suggestion would be Shjon Podein, one of the
callups from Cape Breton during the year.  He was quite far down on the
depth chart in the Oilers stable of prospects, but made a big impact on
the team.  He has 12 goals in his 33 games and is only -1.  Those are decent
numbers for a third-line player who was seemingly doomed to minor-league
oblivion.  The Oilers coaching staff likens his style to John Tonelli.
I think he'll be on the full-time roster next year.

As for biggest disappointment, you could name any of the players the Oilers
dumped for lousy production this year (Nicholls, Gilchrist, Tikkanen) or
even Shayne Corson, but Mellanby isn't far off.

-- 
Andrew Scott                    | andrew@idacom.hp.com
HP IDACOM Telecom Division      | (403) 462-0666 ext. 253 THE WRITER CORP &lt;WRTC> 4TH QTR LOSS Shr loss 30 cts vs profit 11 cts Net loss 1,247,000 vs profit 454,000 Revs 12.3 mln vs 17.5 mln Year Shr loss",7
"3rd uptade:

Here are the standings for the poll after 39 votes: 5 points for 1st, 4 for 2nd,... 1 point for 5th: 

EA/ NHLPA game

1. DET 102
2. CHI  97 
3. NY   74
4. VAN  73
5. MTL  69
6. PIT  33
7. WSH  29
8. BOS  21
9..ASW  16 
10.CGY  10
11.QUE   9
12.ASE   8
13.WPG   7
14.LA    5
   OTW   5
   STL   5
   TOR   5
18.BUF   3
   PHI   3
   TBY   3
21.SJ    2
22.MIN   1
   Atlanta to win Turner Cup 1 (not in the game, but 1 person vote)
24.EDM   0
   HTF   0
   LI    0
   NJ    0

4 teams have no point
Continue to send your votes in this format (until April 20th, approximately)
------------------------------------------------
1.
2.
3.
4.
5.
------------------------------------------------


Keywords: 


-- 
_____________________________________________________ BAKER INT'L &lt;BKO> HOPES TO COMPLETE MERGER Baker International Corp treasurer Eric Mattson said the company hoped to iron",5
"United States Coverage:
Sunday April 18
  N.J./N.Y.I. at Pittsburgh - 1:00 EDT to Eastern Time Zone
  ABC - Gary Thorne and Bill Clement

  St. Louis at Chicago - 12:00 CDT and 11:00 MDT - to Central/Mountain Zones
  ABC - Mike Emerick and Jim Schoenfeld

  Los Angeles at Calgary - 12:00 PDT and 11:00 ADT - to Pacific/Alaskan Zones
  ABC - Al Michaels and John Davidson

Tuesday, April 20
  N.J./N.Y.I. at Pittsburgh - 7:30 EDT Nationwide
  ESPN - Gary Thorne and Bill Clement

Thursday, April 22 and Saturday April 24
  To Be Announced - 7:30 EDT Nationwide
  ESPN - To Be Announced


Canadian Coverage:

Sunday, April 18
  Buffalo at Boston - 7:30 EDT Nationwide
  TSN - ???

Tuesday, April 20
  N.J.D./N.Y. at Pittsburgh - 7:30 EDT Nationwide
  TSN - ??? ADC TELECOMMUNICATIONS INC &lt;ADCT> 1ST QTR NET Periods ended Jan 31 Shr 28 cts vs 35 cts Net 2,374,000",3
"You might want to clarify the 11 game winning streak.  That Pens streak
is a PLAYOFF streak (tied by the Chicago Blackhawks, who had won 11 in a row
until they met the Pens in the finals last year)  The 18 game unbeaten, so far,
is a regular season unbeaten streak.  But hey, don't take it personally.  I'm a
Flyers fan and two in a row is a stretch.  But with a healthy Lindros, Recchi,
Brind'amour and Tommy Soderstrom, they'll be there next year!
By the way, since the Flyers need defenseman, what kind of trade would
anybody suggest from the existing Flyers roster since the scuttlebutt is that

Terry Carkner won't be there next year and apart from him a piece of notebook
paper would be better defense. YEUTTER SAYS BUDGET CUT KEY TO BETTER U.S. TRADE A reduction of the U.S. federal budget deficit will be",3
